Product_ID,Mass,Product_Class,Product_Type,Unit_Price,Quantity sold,Branch_Id,Sales_Date,Branch_Size,Branch_Location,Branch_Type,Total sales in RWF
RMLS96,7.943,Normal,Fruits line,2061.35976,241,S001,1/5/2019,,Nyarugenge,Simba_Branch4,496787.7022
YESS03,17.745,Normal,Irish Potatoes,4083.46952,252,S001,1/5/2019,,Nyarugenge,Simba_Branch4,1029034.319
SNRS42,22.36,Less fat,Meat,2522.32746,263,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,663372.122
ELNS30,8.216,Less fat,Meat,632.43054,274,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,173285.968
RNWS38,6.344,Normal,Sweet Potatoes,830.99786,285,S009,1/5/2019,Level2,Gasabo,Simba_Branch1,236834.3901
RCES10,7.0525,Normal,Sweet Potatoes,1387.11698,296,S010,1/5/2019,,Kicukiro,Simba_Branch1,410586.6261
HFES36,20.605,Normal,Irish Potatoes,584.83442,307,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,179544.1669
KYRS100,9.75,Less fat,Packed Foods,1910.80304,318,S010,1/5/2019,,Kicukiro,Simba_Branch1,607635.3667
OUKS79,16.445,Less fat,Sodas,2536.45746,329,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,834494.5043
PPYS79,0,Less fat,Cooking Oil,3327.7092,340,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,1131421.128
ABGS43,26.975,Less fat,Fruits line,1949.5161,351,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,684280.1511
IMNS01,0,Less fat,Cheese,2388.5038,362,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,864638.3756
YSWS01,11.7,Less fat,Packed Foods,1252.30108,373,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,467108.3028
MLKS48,0,Less fat,Packed Foods,2856.28844,384,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,1096814.761
KRNS09,0,Less fat,kitchen items,2600.74582,395,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,1027294.599
CRCS10,0,Normal,Chinese Foods,2676.47948,406,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,1086650.669
MRGS53,18.33,Less fat,Fruits line,1356.79086,417,S015,1/5/2019,,Kicukiro,Simba_Branch1,565781.7886
BYYS13,9.815,Less fat,Packed Foods,2391.6438,428,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1023623.546
SBVS36,16.9,Less fat,kitchen items,712.8742,439,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,312951.7738
PAHS15,0,Less fat,Alcohols,3028.28822,450,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,1362729.699
KSNS17,0,Normal,Fried Foods,1864.81774,461,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,859680.9781
SSIS69,15.99,Normal,Kabenzi Foods,1459.79228,472,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,689021.9562
PHAS18,0,Less fat,Fried Foods,1725.29184,483,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,833315.9587
OUFS15,0,Less fat,Hygiene,1255.40026,494,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,620167.7284
BWYS27,22.425,Less fat,kitchen items,3946.54668,505,S015,1/5/2019,,Kicukiro,Simba_Branch1,1993006.073
BWYS56,20.605,Less fat,kitchen items,670.56584,516,S010,1/5/2019,,Kicukiro,Simba_Branch1,346011.9734
GRUS31,24.505,Less fat,Hygiene,3017.29822,527,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1590116.162
GGWS52,21.255,Normal,Fruits line,3573.41734,538,S010,1/5/2019,,Kicukiro,Simba_Branch1,1922498.529
KEZS51,18.33,Less fat,Cheese,3596.34876,549,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1974395.469
KLBS49,10.2765,Less fat,Fried Foods,3909.94056,560,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,2189566.714
WNBS56,15.6,Less fat,Packed Foods,2816.54232,571,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,1608245.665
RMAS90,15.795,Normal,Fruits line,2566.24664,10,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,25662.4664
ZKYS55,13.13,Less fat,Meat,1183.2619,21,S009,1/5/2019,Level2,Gasabo,Simba_Branch1,24848.4999
CYFS55,22.75,Less fat,Irish Potatoes,4121.1087,32,S010,1/5/2019,,Kicukiro,Simba_Branch1,131875.4784
VYZS01,0,Less fat,Cheese,2386.9338,43,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,102638.1534
FDLS40,22.23,Less fat,Fruits line,1764.50102,54,S008,1/5/2019,Level2,Nyarugenge,Simba_Branch2,95283.05508
ZKIS41,10.1205,Less fat,Fruits line,964.7807,65,S009,1/5/2019,Level2,Gasabo,Simba_Branch1,62710.7455
IJRS60,15.34,Normal,Fried Foods,1977.73528,76,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,150307.8813
NMZS78,17.095,Normal,Fruits line,2698.45948,87,S015,1/5/2019,,Kicukiro,Simba_Branch1,234765.9748
RPWS51,0,Less fat,Irish Potatoes,652.79972,98,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,63974.37256
DPWS10,11.05,Less fat,Packed Foods,802.77868,109,S010,1/5/2019,,Kicukiro,Simba_Branch1,87502.87612
KGAS09,11.2385,Less fat,Hygiene,1512.5537,120,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,181506.444
KYPS13,22.88,Normal,Meat,1741.44714,131,S015,1/5/2019,,Kicukiro,Simba_Branch1,228129.5753
SORS14,11.83,Less fat,Sweet Potatoes,2019.31834,142,S010,1/5/2019,,Kicukiro,Simba_Branch1,286743.2043
SAFS17,16.64,Normal,Meat,3547.26428,153,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,542731.4348
NETS01,9.919,Less fat,Sodas,1498.46452,164,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,245748.1813
EEKS05,12.0705,Normal,Irish Potatoes,3868.70608,175,S010,1/5/2019,,Kicukiro,Simba_Branch1,677023.564
IEES13,17.68,Normal,Cheese,3627.171,186,S015,1/5/2019,,Kicukiro,Simba_Branch1,674653.806
BNNS10,11.5635,Less fat,Clothes line,2766.9209,197,S015,1/5/2019,,Kicukiro,Simba_Branch1,545083.4173
TBGS70,21.255,Less fat,kitchen items,3064.8127,208,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,637481.0416
KBRS26,22.88,Less fat,Irish Potatoes,680.52278,219,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,149034.4888
KBRS30,10.3675,Less fat,Sweet Potatoes,1338.0325,230,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,307747.475
KBRS95,20.605,Less fat,Kabenzi Foods,576.44748,241,S010,1/5/2019,,Kicukiro,Simba_Branch1,138923.8427
CCYS09,20.41,Less fat,Irish Potatoes,2805.0562,252,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,706874.1624
CCYS29,11.6805,Normal,Irish Potatoes,2022.6467,263,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,531956.0821
GKWS12,26.455,Less fat,Cheese,4084.50258,274,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,1119153.707
HYYS34,8.567,Less fat,Fruits line,1345.34556,285,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,383423.4846
IHRS86,25.805,Less fat,Cheese,4146.18788,296,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1227271.612
STRS01,21.905,Less fat,Fried Foods,1435.74616,307,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,440774.0711
TNHS02,0,Less fat,Meat,2718.82866,318,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,864587.5139
KBCS58,21.775,Less fat,Fruits line,4027.03116,329,S003,1/5/2019,Level1,Nyarugenge,Simba_Branch1,1324893.252
KYPS13,22.88,Normal,Meat,1735.16714,340,S010,1/5/2019,,Kicukiro,Simba_Branch1,589956.8276
KLBS49,10.2765,Less fat,Fried Foods,3931.92056,351,S001,1/5/2019,,Nyarugenge,Simba_Branch4,1380104.117
BWNS34,0,Less fat,Fried Foods,1981.3714,362,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,717256.4468
BWNS06,10.1205,Normal,Fruits line,1620.18348,373,S008,1/5/2019,Level2,Nyarugenge,Simba_Branch2,604328.438
TTSS11,10.1725,Less fat,kitchen items,3973.19586,384,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1525707.21
BDFS54,0,Less fat,kitchen items,1585.72512,395,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,626361.4224
BDFS69,26.975,Less fat,Sodas,2402.13768,406,S010,1/5/2019,,Kicukiro,Simba_Branch1,975267.8981
ADPS80,0,Less fat,Fruits line,2989.03822,417,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,1246428.938
MUSS01,8.138,Normal,Meat,2372.84462,428,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1015577.497
MUSS16,23.66,Less fat,Fruits line,2313.76238,439,S001,1/5/2019,,Nyarugenge,Simba_Branch4,1015741.685
SBVS36,16.9,Less fat,kitchen items,727.0042,450,S008,1/5/2019,Level2,Nyarugenge,Simba_Branch2,327151.89
MUSS89,26.325,Normal,Fruits line,3488.18204,461,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1608051.92
KLGS10,11.3035,Less fat,kitchen items,1499.49758,472,S009,1/5/2019,Level2,Gasabo,Simba_Branch1,707762.8578
ZKBS30,9.451,Less fat,Sodas,1782.76326,483,S015,1/5/2019,,Kicukiro,Simba_Branch1,861074.6546
STMS40,0,Normal,Clothes line,2732.91784,494,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,1350061.413
CNUS34,16.705,Less fat,Fruits line,3116.08576,505,S015,1/5/2019,,Kicukiro,Simba_Branch1,1573623.309
NNSS13,9.1975,Less fat,Cheese,2240.59096,516,S008,1/5/2019,Level2,Nyarugenge,Simba_Branch2,1156144.935
NNSS90,0,Normal,Sweet Potatoes,3080.5127,527,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,1623430.193
JOYS07,10.6535,Less fat,Sweet Potatoes,1481.23534,538,S009,1/5/2019,Level2,Gasabo,Simba_Branch1,796904.6129
JOYS88,9.217,Less fat,Sweet Potatoes,752.08338,549,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,412893.7756
CHEZS32,7.9235,Less fat,Cooking Oil,2220.22178,560,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,1243324.197
SERS24,25.155,Normal,Fruits line,1260.15108,571,S010,1/5/2019,,Kicukiro,Simba_Branch1,719546.2667
KADS98,7.995,Less fat,Sweet Potatoes,1559.61288,582,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,907694.6962
SUDS87,0,Normal,Packed Foods,1381.37392,593,S007,1/5/2019,Level2,Nyarugenge,Simba_Branch3,819154.7346
IKTS38,0,Normal,Fruits line,1966.70446,604,S011,1/5/2019,Level3,Gasabo,Simba_Branch4,1187889.494
UMRS32,23.01,Less fat,kitchen items,2622.64418,615,S005,1/5/2019,Level3,Kicukiro,Simba_Branch1,1612926.171
UMKS05,23.205,Less fat,Simba Breads,1471.77452,626,S008,1/5/2019,Level2,Nyarugenge,Simba_Branch2,921330.8495
AGRS10,12.2135,Less fat,Sodas,3532.0604,637,S015,1/5/2019,,Kicukiro,Simba_Branch1,2249922.475
NGNS97,20.475,Less fat,Alcohols,3933.44974,648,S010,1/5/2019,,Kicukiro,Simba_Branch1,2548875.432
LINS65,9.7175,Less fat,Fruits line,3788.18078,659,S015,1/5/2019,,Kicukiro,Simba_Branch1,2496411.134
RISS09,9.1975,Less fat,Irish Potatoes,1538.70676,670,S008,1/5/2019,Level2,Nyarugenge,Simba_Branch2,1030933.529
POTS64,8.3785,Less fat,Sweet Potatoes,1454.50452,681,S006,1/5/2019,Level3,Gasabo,Simba_Branch1,990517.5781
CHOS29,24.83,Less fat,Fruits line,3691.00406,692,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,2554174.81
HOLS98,26.325,Normal,Cheese,3039.77434,703,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,2136961.361
EEPS55,19.5,Normal,Packed Foods,929.28928,714,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,663512.5459
EEPS56,8.671,Normal,Fried Foods,1399.67698,725,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,1014765.811
OOFS06,0,Normal,Packed Foods,945.4854,736,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,695877.2544
LMAS02,21.71,Normal,Irish Potatoes,1769.66632,747,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,1321940.741
TAFS76,9.191,Less fat,Fried Foods,1814.65938,758,S015,1/7/2019,,Kicukiro,Simba_Branch1,1375511.81
WITS08,8.424,Less fat,Fried Foods,2323.71932,769,S015,1/7/2019,,Kicukiro,Simba_Branch1,1786940.157
ACES01,24.7,Normal,Fruits line,3583.8704,780,S001,1/7/2019,,Nyarugenge,Simba_Branch4,2795418.912
EXTS05,17.355,Less fat,Irish Potatoes,2316.36544,11,S015,1/7/2019,,Kicukiro,Simba_Branch1,25480.01984
REPS10,0,Less fat,Fruits line,2302.27626,12,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,27627.31512
ALCS40,0,Less fat,Alcohols,1922.28916,13,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,24989.75908
ESES09,12.6035,Normal,Sweet Potatoes,3515.86428,14,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,49222.09992
DNIS33,19.5,Less fat,Sodas,983.08376,15,S010,1/7/2019,,Kicukiro,Simba_Branch1,14746.2564
ECDS54,14.495,Normal,Cheese,2354.54156,16,S010,1/7/2019,,Kicukiro,Simba_Branch1,37672.66496
XECS90,27.105,Less fat,Fruits line,1620.72042,17,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,27552.24714
NSOS21,12.74,Less fat,Cooking Oil,3051.26046,18,S001,1/7/2019,,Nyarugenge,Simba_Branch4,54922.68828
OPSS50,21.255,Less fat,Meat,2591.82194,19,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,49244.61686
ITSS54,12.48,Normal,Simba Breads,1590.3943,20,S015,1/7/2019,,Kicukiro,Simba_Branch1,31807.886
KLGS01,0,Less fat,Hygiene,2040.99058,21,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,42860.80218
DSAS04,17.355,Less fat,Simba Breads,3402.45062,22,S015,1/7/2019,,Kicukiro,Simba_Branch1,74853.91364
ORSS08,26.91,Less fat,Cheese,1198.9619,23,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,27576.1237
DASS23,0,Less fat,Sweet Potatoes,2487.82828,24,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,59707.87872
COOS06,21.06,Less fat,Fruits line,4091.85646,25,S015,1/7/2019,,Kicukiro,Simba_Branch1,102296.4115
KINS09,0,Normal,Fried Foods,3626.67488,26,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,94293.54688
ACIS04,0,Less fat,Irish Potatoes,1206.8119,27,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,32583.9213
TEES01,0,Normal,Clothes line,2031.57058,7,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,14220.99406
ADTS03,7.15,Less fat,Cooking Oil,1590.43512,8,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,12723.48096
NECS43,19.63,Normal,Fruits line,3481.40592,9,S015,1/7/2019,,Kicukiro,Simba_Branch1,31332.65328
SIMS01,20.41,Normal,Irish Potatoes,1929.60222,8,S010,1/7/2019,,Kicukiro,Simba_Branch1,15436.81776
MBAS90,10.2635,Normal,Clothes line,1639.60124,9,S010,1/7/2019,,Kicukiro,Simba_Branch1,14756.41116
HIIS30,0,Normal,Packed Foods,2582.93888,9.4,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,24279.62547
IOLS65,22.555,Normal,Sweet Potatoes,1384.4731,9.8,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,13567.83638
SLES48,9.4705,Less fat,kitchen items,2736.59478,45,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,123146.7651
SFOS02,26.325,Less fat,kitchen items,2841.66232,46,S015,1/7/2019,,Kicukiro,Simba_Branch1,130716.4667
SPTS05,0,Less fat,Fried Foods,2997.92128,47,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,140902.3002
CHIS01,20.605,Less fat,Sodas,935.56928,48,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,44907.32544
CLRS63,8.021,Less fat,Meat,1042.20682,49,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,51068.13418
FRFS07,25.35,Less fat,kitchen items,2861.49456,50,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,143074.728
CUYS22,24.96,Less fat,kitchen items,3102.4927,51,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,158227.1277
MLKS48,21.71,Less fat,Packed Foods,2845.29844,52,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,147955.5189
EMSS40,27.105,Normal,Simba Breads,1633.81736,53,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,86592.32008
SAPS35,18.85,Normal,Simba Breads,4089.21258,54,S015,1/7/2019,,Kicukiro,Simba_Branch1,220817.4793
CHCS12,14.8135,Normal,Meat,3660.63712,55,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,201335.0416
STNS10,10.361,Less fat,Sodas,2732.46254,56,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,153017.9022
UDPS23,10.023,Normal,Fried Foods,868.14092,22,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,19099.10024
CAPS50,25.025,Normal,Packed Foods,2225.46872,24,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,53411.24928
NNSS13,9.1975,Less fat,Cheese,2232.74096,36,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,80378.67456
HHIS16,0,Normal,Meat,2607.48112,10,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,26074.8112
HHIS90,15.08,Normal,Irish Potatoes,1254.86332,21,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,26352.12972
RRTS27,0,Less fat,Fruits line,1550.689,32,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,49622.048
RRTS90,15.73,Less fat,Alcohols,2803.4862,43,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,120549.9066
BCKS70,13,Less fat,Hygiene,1856.4308,54,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,100247.2632
RRTS88,18.655,Less fat,Sweet Potatoes,1285.7672,65,S015,1/7/2019,,Kicukiro,Simba_Branch1,83574.868
FFHS12,13.5135,Less fat,Fried Foods,914.0854,76,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,69470.4904
GGNS56,0,Less fat,Cheese,2867.27844,10,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,28672.7844
TYFS37,10.53,Less fat,Fruits line,3320.39614,21,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,69728.31894
TIPS15,10.465,Normal,Fruits line,4026.49422,32,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,128847.815
UURS53,11.9535,Normal,Meat,1707.52572,43,S010,1/7/2019,,Kicukiro,Simba_Branch1,73423.60596
UURS80,26.91,Normal,Cheese,3337.62532,54,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,180231.7673
OOKS56,20.41,Normal,Fruits line,1729.42408,65,S010,1/7/2019,,Kicukiro,Simba_Branch1,112412.5652
VXZS01,0,Normal,Fruits line,945.44458,76,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,71853.78808
DDFS01,0,Less fat,Hygiene,3042.91434,87,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,264733.5476
DDFS87,21.45,Less fat,kitchen items,2826.49926,98,S015,1/7/2019,,Kicukiro,Simba_Branch1,276996.9275
CZAS04,11.7,Less fat,Fried Foods,2770.0609,109,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,301936.6381
CZAS70,8.8205,Normal,Meat,647.01584,120,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,77641.9008
FDXS03,25.35,Less fat,Packed Foods,2804.02314,131,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,367327.0313
FDXS01,9.8475,Less fat,Cheese,3065.84576,142,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,435350.0979
PROS01,23.66,Normal,Fruits line,907.30928,153,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,138818.3198
KASS86,21.775,Less fat,Cheese,2666.02642,164,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,437228.3329
KASS77,9.711,Normal,Irish Potatoes,3364.85226,175,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,588849.1455
KAPS05,0,Normal,Fruits line,3639.19406,186,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,676890.0952
RUSS09,0,Less fat,Fruits line,596.8983,197,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,117588.9651
RUSS16,18.005,Normal,Meat,1874.77468,208,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,389953.1334
PLZS44,8.6255,Normal,Irish Potatoes,587.97442,219,S010,1/7/2019,,Kicukiro,Simba_Branch1,128766.398
RMLS96,7.943,Normal,Fruits line,2048.79976,230,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,471223.9448
ISNS62,19.825,Less fat,Fried Foods,1353.65086,241,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,326229.8573
PLZS90,20.605,Less fat,Packed Foods,1513.62758,252,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,381434.1502
WWWS43,19.76,Less fat,Fried Foods,3691.45936,263,S001,1/7/2019,,Nyarugenge,Simba_Branch4,970853.8117
PRDS22,0,Normal,Fried Foods,826.86562,274,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,226561.1799
BDFS69,26.975,Less fat,Sodas,2362.88768,285,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,673422.9888
MKMS40,13.2535,Less fat,Irish Potatoes,2248.48178,296,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,665550.6069
PRDS75,9.8865,Less fat,Fruits line,2575.1297,307,S015,1/7/2019,,Kicukiro,Simba_Branch1,790564.8179
TARS01,23.4,Normal,Fruits line,1390.25698,318,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,442101.7196
BVPS52,0,Less fat,Cheese,3594.28264,329,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,1182518.989
TARS18,23.855,Less fat,kitchen items,3004.20128,340,S015,1/7/2019,,Kicukiro,Simba_Branch1,1021428.435
HYYS34,8.567,Less fat,Fruits line,1332.78556,351,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,467807.7316
KINS09,17.94,Normal,Fried Foods,3612.54488,362,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,1307741.247
HTTS20,27.56,Normal,Kabenzi Foods,2725.10866,373,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,1016465.53
JJKS01,13.65,Normal,Fried Foods,2613.80194,384,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,1003699.945
ISSS01,11.661,Less fat,kitchen items,828.89092,395,S015,1/7/2019,,Kicukiro,Simba_Branch1,327411.9134
OODS09,0,Less fat,Cooking Oil,800.17562,406,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,324871.3017
OODS90,13.78,Less fat,Hygiene,1352.12168,417,S015,1/7/2019,,Kicukiro,Simba_Branch1,563834.7406
SVVS20,17.745,Less fat,Simba Breads,3629.31876,428,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,1553348.429
SVVS84,24.7,Less fat,Hygiene,3313.08308,439,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,1454443.472
MKDS23,0,Normal,Fried Foods,1811.02326,450,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,814960.467
WRWS10,0,Less fat,Sweet Potatoes,767.78338,461,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,353948.1382
WRWS05,8.9245,Less fat,Fried Foods,3341.30226,472,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,1577094.667
KKJS01,14.04,Normal,Sweet Potatoes,631.35666,483,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,304945.2668
GGGS01,21.71,Less fat,Cheese,1731.53102,494,S003,1/7/2019,Level1,Nyarugenge,Simba_Branch1,855376.3239
GGGS10,0,Less fat,Alcohols,1981.86752,505,S007,1/7/2019,Level2,Nyarugenge,Simba_Branch3,1000843.098
KBBS08,19.695,Less fat,Sweet Potatoes,2357.68156,516,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,1216563.685
KBBS40,13.65,Less fat,kitchen items,3741.69936,527,S001,1/7/2019,,Nyarugenge,Simba_Branch4,1971875.563
XXSS65,22.88,Less fat,Cheese,2735.60254,538,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,1471754.167
TNHS02,25.155,Less fat,Meat,2754.93866,549,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,1512461.324
AASS54,20.41,Less fat,kitchen items,933.46234,560,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,522738.9104
OOYS91,23.53,Less fat,Cheese,2441.80216,571,S010,1/7/2019,,Kicukiro,Simba_Branch1,1394269.033
YYDS35,13.2535,Normal,Kabenzi Foods,3762.56466,582,S005,1/7/2019,Level3,Kicukiro,Simba_Branch1,2189812.632
YYDS08,0,Less fat,Simba Breads,653.83278,593,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,387722.8385
IFCS01,8.6515,Less fat,Fruits line,3313.62019,604,S015,1/7/2019,,Kicukiro,Simba_Branch1,2001426.595
REGS02,24.7,Less fat,kitchen items,2019.13752,615,S010,1/7/2019,,Kicukiro,Simba_Branch1,1241769.575
RISS09,9.1975,Less fat,Irish Potatoes,1538.70676,626,S001,1/7/2019,,Nyarugenge,Simba_Branch4,963230.4318
REGS50,17.095,Less fat,Irish Potatoes,2846.37232,637,S015,1/7/2019,,Kicukiro,Simba_Branch1,1813139.168
EWSS10,26.13,Normal,Fruits line,3560.81652,648,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,2307409.105
KJHS09,26.455,Normal,Cheese,4031.24504,659,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,2656590.481
GRUS31,24.505,Less fat,Hygiene,2985.89822,670,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,2000551.807
GGWS52,21.255,Normal,Fruits line,3565.56734,681,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,2428151.359
OESS59,14.69,Less fat,Meat,3081.00882,692,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,2132058.103
KJHS87,22.75,Less fat,Fruits line,2867.23762,703,S008,1/7/2019,Level2,Nyarugenge,Simba_Branch2,2015668.047
TARS01,23.4,Normal,Fruits line,1372.98698,714,S015,1/7/2019,,Kicukiro,Simba_Branch1,980312.7037
CHDS34,10.3155,Less fat,Cheese,809.0995,725,S015,1/7/2019,,Kicukiro,Simba_Branch1,586597.1375
CHDS03,0,Less fat,Sweet Potatoes,585.86748,736,S011,1/7/2019,Level3,Gasabo,Simba_Branch4,431198.4653
SHMS01,26.325,Normal,Packed Foods,2898.10068,747,S006,1/7/2019,Level3,Gasabo,Simba_Branch1,2164881.208
SHKS25,20.15,Normal,Fried Foods,2341.52626,758,S009,1/7/2019,Level2,Gasabo,Simba_Branch1,1774876.905
